"scenario","time","state","rate","parameter_a","parameter_b","parameter_c","method","warning"
"logistic_growth",9.55,97.2099314039237,1.62733426102093,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",9.6,97.2912981169747,1.58119873446855,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",9.65,97.3703580536981,1.53629506718662,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",9.7,97.4471728070575,1.49259475570336,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",9.75,97.5218025448426,1.45006969733393,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",9.8,97.5943060297093,1.40869220130224,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",9.85,97.6647406397744,1.36843499845821,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",9.9,97.7331623896973,1.3292712496727,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",9.95,97.799625952181,1.29117455298952,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10,97.8641846798304,1.25411894961051,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.05,97.926890627311,1.21807892878663,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.1,97.9877945737503,1.18302943168525,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.15,98.0469460453346,1.14894585430026,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.2,98.1043933380496,1.11580404946927,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.25,98.160183540523,1.08358032805881,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.3,98.214362556926,1.05225145937578,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.35,98.2669751298947,1.02179467086073,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.4,98.3180648634378,0.992187647115715,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.45,98.3676742457936,0.963408528316785,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.5,98.4158446722094,0.935435908058952,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.55,98.4626164676123,0.908248830678649,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.6,98.5080289091463,0.881826788096577,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.65,98.5521202485511,0.856149716221405,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.7,98.5949277343622,0.83119799095271,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.75,98.6364876339098,0.80695242381923,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.8,98.6768352551008,0.783394257286673,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.85,98.7160049679651,0.760505159767192,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.9,98.7540302259535,0.738267220360892,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",10.95,98.7909435869715,0.716662943357773,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11,98.8267767341394,0.695675242527015,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.05,98.8615604962658,0.675287435218565,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.1,98.8953248680267,0.655483236300784,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.15,98.9280990298417,0.636246751956003,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.2,98.9599113674395,0.61756247335479,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.25,98.9907894911073,0.599415270228082,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.3,99.0207602546187,0.581790384355193,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.35,99.0498497738364,0.56467342298447,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.4,99.0780834449857,0.54805035220215,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.45,99.1054859625958,0.531907490263863,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.5,99.132081337109,0.516231500902258,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.55,99.1578929121541,0.501009386623158,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.6,99.1829433814852,0.486228482001707,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.65,99.2072548055853,0.471876446989202,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.7,99.2308486279348,0.457941260240236,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.75,99.2537456909468,0.444411212469248,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.8,99.2759662515703,0.431274899844654,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.85,99.2975299965625,0.418521217428133,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.9,99.3184560574339,0.406139352665774,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",11.95,99.3387630250672,0.394118778937583,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12,99.3584689640141,0.38244924917076,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.05,99.3775914264726,0.371120789522037,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.1,99.3961474659487,0.360123693133497,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.15,99.4141536506054,0.349448513966181,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.2,99.4316260763037,0.339086060714957,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.25,99.4485803793394,0.329027390808042,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.3,99.4650317488798,0.319263804493857,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.35,99.4809949391045,0.309786839017866,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.4,99.4964842810554,0.300588262891396,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.45,99.5115136942,0.291660070254273,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.5,99.5260966977127,0.282994475332856,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.55,99.5402464214794,0.274583906994608,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.6,99.5539756168291,0.266421003400246,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.65,99.5672966669991,0.258498606754203,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.7,99.5802215973368,0.250809758153863,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.75,99.5927620852445,0.243347692538013,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.8,99.6049294698714,0.2361058337345,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.85,99.6167347615581,0.229077789607132,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.9,99.6281886510385,0.222257347301609,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",12.95,99.6393015184036,0.215638468590104,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13,99.6500834418331,0.209215285314081,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.05,99.6605442060988,0.202982094924655,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.1,99.670693310845,0.196933356119857,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.15,99.680539978651,0.191063684577961,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.2,99.6900931628799,0.185367848785904,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.25,99.6993615553192,0.179840765961967,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.3,99.7083535936173,0.174477498071488,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.35,99.7170774685209,0.16927324793457,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.4,99.7255411309176,0.164223355424529,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.45,99.7337522986888,0.159323293755983,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.5,99.7417184633766,0.15456866586106,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.55,99.7494468966697,0.149955200852661,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.6,99.7569446567123,0.145478750573203,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.65,99.764218594241,0.1411352862276,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.7,99.7712753585524,0.136920895098946,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.75,99.7781214033073,0.13283177734558,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.8,99.7847629921746,0.128864242878013,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.85,99.7912062043185,0.1250147083142,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.9,99.7974569397342,0.121279694011897,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",13.95,99.8035209244348,0.117655821176306,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14,99.8094037154936,0.114139809041824,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.05,99.8151107059457,0.110728472126239,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.1,99.820647129552,0.107418717555954,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.15,99.8260180654298,0.104207542460766,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.2,99.8312284425529,0.101092031436668,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.25,99.8362830441247,0.0980693540753424,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.3,99.8411865118285,0.0951367625587785,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.35,99.8459433499564,0.0922915893176302,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.4,99.8505579294223,0.089531244751888,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.45,99.8550344916599,0.0868532150124302,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.5,99.8593771524105,0.0842550598421215,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.55,99.8635899054026,0.0817344104749949,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.6,99.8676766259263,0.0792889675922396,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.65,99.8716410743059,0.0769164993336046,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.7,99.8754868992726,0.074614839362915,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.75,99.8792176412408,0.0723818849864203,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.8,99.8828367354901,0.07021559532265,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.85,99.8863475152562,0.0681139895225482,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.9,99.8897532147323,0.0660751450386277,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",14.95,99.8930569719843,0.0640971959419957,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"logistic_growth",15,99.8962618317814,0.0621783312859099,0.6,100,0,"explicit_euler","Logistic growth assumes a fixed carrying capacity and smooth density limitation."
"bistable_threshold",0,0.35,-0.011375,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.05,0.34943125,-0.0114957459742258,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.1,0.348856462701289,-0.0116175424934544,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.15,0.348275585576616,-0.0117403921754553,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.2,0.347688565967843,-0.0118642974279219,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.25,0.347095351096447,-0.0119892604406865,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.3,0.346495888074413,-0.012115283177761,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.35,0.345890123915525,-0.012242367369199,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.4,0.345278005547065,-0.01237051450278,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.45,0.344659479821926,-0.0124997258155125,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.5,0.34403449353115,-0.0126300022849561,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.55,0.343402993416902,-0.0127613446203605,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.6,0.342764926185884,-0.0128937532536216,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.65,0.342120238523203,-0.0130272283300529,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.7,0.341468877106701,-0.0131617696989714,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.75,0.340810788621752,-0.0132973769040993,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.8,0.340145919776547,-0.0134340491737787,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.85,0.339474217317858,-0.0135717854110012,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.9,0.338795628047308,-0.0137105841832525,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",0.95,0.338110098838146,-0.0138504437121701,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1,0.337417576652537,-0.0139913618630183,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.05,0.336718008559386,-0.0141333361339786,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.1,0.336011341752687,-0.0142763636452573,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.15,0.335297523570424,-0.0144204411280126,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.2,0.334576501514024,-0.0145655649131021,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.25,0.333848223268369,-0.014711730919653,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.3,0.333112636722386,-0.0148589346434572,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.35,0.332369689990213,-0.0150071711451944,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.4,0.331619331432953,-0.0151564350384859,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.45,0.330861509681029,-0.015306720477783,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.5,0.33009617365714,-0.0154580211460932,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.55,0.329323272599835,-0.015610330242549,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.6,0.328542756087708,-0.0157636404698245,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.65,0.327754574064217,-0.015917944021403,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.7,0.326958676863146,-0.0160732325687042,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.75,0.326155015234711,-0.0162294972480745,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.8,0.325343540372308,-0.0163867286476481,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.85,0.324524203939925,-0.0165449167940868,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.9,0.323696958100221,-0.0167040511392045,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",1.95,0.32286175554326,-0.0168641205464865,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2,0.322018549515936,-0.0170251132775111,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.05,0.321167293852061,-0.017187016978284,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.1,0.320307943003146,-0.0173498186654949,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.15,0.319440452069872,-0.0175135047127073,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.2,0.318564776834236,-0.0176780608364938,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.25,0.317680873792412,-0.0178434720825273,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.3,0.316788700188285,-0.0180097228116428,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.35,0.315888214047703,-0.0181767966858822,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.4,0.314979374213409,-0.0183446766545371,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.45,0.314062140380682,-0.0185133449402048,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.5,0.313136473133672,-0.0186827830248722,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.55,0.312202333982428,-0.0188529716360471,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.6,0.311259685400626,-0.0190238907329505,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.65,0.310308490863978,-0.0191955194927929,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.7,0.309348714889339,-0.0193678362971499,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.75,0.308380323074481,-0.0195408187184596,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.8,0.307403282138558,-0.0197144435066625,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.85,0.306417559963225,-0.019888686576005,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.9,0.305423125634425,-0.0200635229920309,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",2.95,0.304419949484823,-0.0202389269587832,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3,0.303408003136884,-0.0204148718062418,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.05,0.302387259546572,-0.020591329978023,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.1,0.301357693047671,-0.020768273019367,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.15,0.300319279396703,-0.0209456715654411,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.2,0.299271995818431,-0.0211234953299876,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.25,0.298215821051931,-0.0213017130943453,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.3,0.297150735397214,-0.0214802926968755,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.35,0.29607672076237,-0.0216592010228241,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.4,0.294993760711229,-0.021838403994652,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.45,0.293901840511496,-0.0220178665628663,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.5,0.292800947183353,-0.0221975526973881,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.55,0.291691069548484,-0.0223774253794908,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.6,0.290572198279509,-0.0225574465943447,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.65,0.289444325949792,-0.0227375773242062,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.7,0.288307447083581,-0.0229177775422871,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
"bistable_threshold",3.75,0.287161558206467,-0.023098006207344,0.4,0,0,"explicit_euler","Threshold behavior is illustrative and should not be interpreted without evidence for the threshold."
